Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
Moxy_Jane,184yBE6BY5WRpUvj7pzXjdRaemUByHvgx3,0,0,0,14299,14299,14299,14,14,0,3,3.0,0.00000553,0.0,0.21,0.761,82.5,1.27,6,7,0.857,0.866,1.08,0.0,0
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,6,5.0,0.00000922,0.0,4.84,0.944,84.5,1.36,1,1,1.0,1.22,1.22,0.0,0
NascentEngineer,1M77B5gC242QJogTwn62oASgz8j8d79M2U,0,0,25,31058,31058,31308,31,31,0,83,67.0,0.000124,0.0,2.65,0.906,80.0,1.16,20,20,1.0,1.22,1.09,0.0,0
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,0,0,0,3151,3151,3151,3,3,0,3,1.0,0.00000184,0.0,0.952,0.844,37.5,0.125,0,2,0.0,0.0,0.329,0.0,0
Ninthaxis,1Hcx2ZWSA1nrp3HgAq8CFu4vyUzo1WAQCc,0,0,0,129581,129581,129581,130,129,1,21,19.0,0.000035,0.0,0.162,0.748,90.0,1.64,136,136,1.0,1.22,1.33,1.13,1
Novacadian,1MJ21NMydr9dNu65tga6oBDa6coiq3bRXz,0,0,8,6641,6641,6721,7,7,0,3,2.0,0.00000369,0.0,0.446,0.802,55.0,0.386,3,3,1.0,1.22,0.594,0.0,0
Odolvlobo,1CfNKbC9LLwrtZUC7qTwqSuJHk9qyEL5KH,0,0,0,5889,5889,5889,6,6,0,7,6.0,0.0000111,0.0,1.19,0.857,80.5,1.18,14,14,1.0,1.22,1.09,0.0,0
Ondratra,12QHFnbkJEwv8jmmwcXQqLyfTATqpH1eaq,0,0,0,1293,1293,1293,1,1,0,4,3.0,0.00000553,0.0,3.09,0.915,65.0,0.63,0,1,0.0,0.0,0.652,0.0,0
Operaficionado,19FLaursDZbNyB7Fvj4wjKXYcX8GrZkkGr,0,0,0,34296,34296,34296,34,34,0,10,8.0,0.0000148,0.0,0.292,0.779,79.0,1.12,6,21,0.286,0.0757,0.911,0.0,0
Overture,1HAXbT4oDvnqH4no64bhttnEdmaHzpxbaH,0,0,12,17799,17799,17919,18,18,0,210,175.0,0.000323,0.0,11.7,1.0,82.5,1.27,15,15,1.0,1.22,1.18,0.0,0
Papacrusher,13mtCyZTnMJRJw9nt7xqbiGU7tXrvkeAJB,0,0,27,32547,32547,32817,33,33,0,852,723.0,0.00133,0.0,26.0,1.06,84.0,1.34,39,41,0.951,1.09,1.23,0.0,0
Paul3,1MPPHP3TLvD4mph9z1GpM5BamB5Pcx5HuT,0,0,0,74039,74039,74039,74,74,0,236,143.0,0.000264,0.0,3.19,0.917,60.0,0.498,48,48,1.0,1.22,0.696,0.0,0
Pb321go,1F5uDaCF8ZP6kiLHvDhWsSNPHP6kwt7udi,205181,61554,0,339498,544679,401052,401,402,0,94,75.0,0.000138,0.0,0.234,0.767,78.5,1.1,39,39,1.0,1.22,1.01,0.0,0
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,0,0,167,261102,261102,262772,263,255,8,360,318.0,0.000586,0.0,1.37,0.866,87.5,1.51,48,48,1.0,1.22,1.29,1.1,9
Pepegom,1DHAQVz32aMV85AazVHEz8ryeYAArV5pTc,2120,636,0,0,2120,636,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0
Physicalartcoin,1CPQPfVT9KLsYWpbBhq7sraL9XyxCJ16yB
Prdkojistic,15fLDbRPj14D2wHrgmTDqM1nqQ5keiV2ye,1302,390,0,0,1302,390,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0
Profitofthegods,12MGa1zUdSorJXC4wDFScDmNifye1euKkA,768,230,17,78011,78779,78411,78,69,9,1066,840.0,0.00155,0.0,13.6,1.01,78.0,1.07,75,75,1.0,1.22,1.07,0.914,8
Psalm,16y9hCqxESscRnBJwJskJpDACH4qUiRpA8,0,0,0,16775,16775,16775,17,17,0,48,39.0,0.0000719,0.0,2.86,0.911,80.0,1.16,13,13,1.0,1.22,1.09,0.0,0
Python,1DTdNS3EksVgYAs7yykVA1eifjEHNqsqaY,529,158,1,3810,4339,3978,4,4,0,2,1.0,0.00000184,0.0,0.503,0.808,70.0,0.783,6,6,1.0,1.22,0.834,0.0,0
Pythonideus,1JZoUrpX6Dc9fEXagFgsvFL63bhTdJpkn6,0,0,15,1350,1350,1500,2,2,0,6,5.0,0.00000922,0.0,4.0,0.932,87.5,1.51,1,1,1.0,1.22,1.3,0.0,0
Randomcount,1CBCR1jCnD57yfwMXsUKbMBaMSrKaBUt3z,0,0,0,12067,12067,12067,12,12,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.958,1,1,1.0,1.22,0.697,0.0,0
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,2410,723,566,576315,578725,582698,583,577,6,610760,512051.0,0.944,0.0,1048.2,1.36,83.0,1.29,399,401,0.995,1.21,1.3,1.11,7
Redmist,1KmDbkBGYzotq6aVf981H6aN2F5nc1SXdQ,0,0,2,26584,26584,26604,27,27,0,330,160.0,0.000295,0.0,12.4,1.01,48.0,0.259,33,34,0.971,1.14,0.571,0.0,0
Rhurley,18hmGQL2MPqKFUUcjetzmxgTUbdGBV6dAy,0,0,0,4505,4505,4505,5,5,0,2,1.0,0.00000184,0.0,0.444,0.801,72.5,0.867,4,4,1.0,1.22,0.883,0.0,0
Rich2014,147A5To5oW9ucmeC1gUi3twpdGnz8oP5en,0,0,0,43554,43554,43554,44,44,0,3,2.0,0.00000369,0.0,0.0689,0.705,55.0,0.386,31,31,1.0,1.22,0.565,0.0,0
Rjalomos,1Q86adYJ5d5NjCLrwwmr67nNxK4VRJtHyC,0,0,0,2034,2034,2034,2,2,0,2,1.0,0.00000184,0.0,0.983,0.846,65.0,0.63,1,1,1.0,1.22,0.754,0.0,0
Samkary,14Kc27po7uZnUT7FjYwd56efMjSh13dtp9,0,0,4,22011,22011,22051,22,22,0,4,3.0,0.00000553,0.0,0.181,0.754,85.0,1.38,6,6,1.0,1.22,1.18,0.0,0
Scarroll,1LJNcffhYYVzmWLwLHtpJoCunt8netTCfB,0,0,0,1854,1854,1854,2,2,0,1,1.0,0.00000184,0.0,0.539,0.812,76.0,0.994,2,2,1.0,1.22,0.962,0.0,0
Sceeth0,1E1EJnnUP4vEhoAhd7Cotb6n9VwrbeTPY1,0,0,0,9934,9934,9934,10,10,0,2,2.0,0.00000369,0.0,0.201,0.759,80.0,1.16,2,2,1.0,1.22,1.04,0.0,0
Seasider,1Mcz2GsKL62wNDhMVrDDhDyKzxfkb3MyWG,0,0,21,42657,42657,42867,43,15,28,118,92.0,0.00017,0.0,2.75,0.908,77.5,1.05,10,10,1.0,1.22,1.03,0.877,25
Serena,1Hq7gyvgYCnusxcvosmSy26jXXSudnsgwg,0,0,0,31324,31324,31324,31,31,0,464,401.0,0.00074,0.0,14.8,1.02,85.5,1.41,8,10,0.8,0.743,1.22,0.0,0
Shakezula,1AyjX2QpTYFnmMFnzD3A2sqosfrrMuKbcz,0,0,40,59777,59777,60177,60,60,0,236,194.0,0.000358,0.0,3.92,0.93,81.5,1.22,37,40,0.925,1.03,1.12,0.0,0
Sharkness,1CR3yFBpsmxHweATvSJDsearBV1XVEWYsa,0,0,17,12096,12096,12266,12,12,0,82,62.0,0.000114,0.0,6.69,0.965,74.5,0.939,17,17,1.0,1.22,0.975,0.0,0
Shinybitcoins,1GixPRcADerY4KoM6FUKiW4NNgpngshvZ4,0,0,0,37507,37507,37507,38,38,0,16,8.0,0.0000148,0.0,0.427,0.799,47.5,0.251,27,28,0.964,1.12,0.503,0.0,0
Sifuphil,19vKdk8KxdLNQ3SXrsx8vWELv96pagKoJd,0,0,37,200021,200021,200391,200,150,50,5015,4306.0,0.00794,0.0,25.0,1.06,85.0,1.38,88,88,1.0,1.22,1.27,1.08,54
Silentwriter,14BL4enKz7LVbgVPQPQ3PUvETm58SA3Q8g,745,223,6,13658,14403,13941,14,9,5,51,40.0,0.0000738,0.0,3.66,0.926,77.5,1.05,16,16,1.0,1.22,1.03,0.881,4
Smeagol,1SMEAGqpm9JSpJ6JZaM5dEBptPTNahpFa,1850,555,47,14422,16272,15447,15,15,0,386,328.0,0.000605,0.0,25.0,1.06,84.0,1.34,43,43,1.0,1.22,1.24,0.0,0
Squeak1972,19a8u1E6k27Up35LyNALRtebzYxkN8nyiV,0,0,0,2142,2142,2142,2,2,0,1,1.0,0.00000184,0.0,0.467,0.804,77.0,1.03,3,3,1.0,1.22,0.984,0.0,0
Stealtheh,1KZBFKD7NpV7ndufLZfKDdQgRz8nfXEBDm,0,0,0,30631,30631,30631,31,31,0,80,61.0,0.000113,0.0,2.61,0.905,75.0,0.958,26,28,0.929,1.03,0.95,0.0,0
Surgreen,1K3Kp6tNZ8EY96P6cvVFptuz2ZHH4VzmBb,0,0,0,1236,1236,1236,1,1,0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.152,1,1,1.0,1.22,0.213,0.0,0
Taoski,1H8aDZAS2PPam98Xo3jovbdgRimapnHwNG,0,0,13,34045,34045,34175,34,34,0,31,29.0,0.0000535,0.0,0.907,0.842,94.0,1.86,18,18,1.0,1.22,1.49,0.0,0
Tayfun73,1CSAWGJvnr1sC2ZCMjoLzJcvm8emx5Tprm,0,0,189,173688,173688,175578,176,146,30,174,152.0,0.00028,0.0,0.991,0.847,86.5,1.46,90,90,1.0,1.22,1.25,1.07,32
Teknomen,19V8v8PAc3788Z1tSFvcrsLdQu7RpYu5bK,0,0,13,108249,108249,108379,108,63,45,98,79.0,0.000146,0.0,0.904,0.841,80.0,1.16,64,64,1.0,1.22,1.07,0.912,41
Tenthirtyone,1AXm1qkZZK8QByuPtFA5RFbRKXkf5xGhA5,0,0,2,13123,13123,13143,13,13,0,6,4.0,0.00000738,0.0,0.457,0.803,68.0,0.719,12,15,0.8,0.743,0.746,0.0,0
Termhn,1HXeAHn3LrCo7Xv6EU1rHsdvoY8nu9RGZL,1058,317,1,5766,6824,6093,6,6,0,1,1.0,0.00000184,0.0,0.164,0.748,90.0,1.64,5,5,1.0,1.22,1.33,0.0,0
Testigodehumanidad,18LCNXnGMzcgHbd43ELKh315tayh3CrKxk,0,0,0,12716,12716,12716,13,13,0,0,0.0,0.0,0.0,0.0,0.0,76.0,0.994,1,1,1.0,1.22,0.718,0.0,0
Thedischarger,1KZKMYixw4PDtu5ZbKqrahRWeAgputuVoc,0,0,3,58467,58467,58497,58,59,0,133,92.0,0.00017,0.0,2.27,0.896,68.5,0.734,47,47,1.0,1.22,0.831,0.0,0
The_Goat_Master,1KGxe5my4BWjt9CExxPTWBRLVfdfeB6Ery,0,0,12,8175,8175,8295,8,8,0,34,20.0,0.0000369,0.0,4.1,0.933,59.0,0.474,18,18,1.0,1.22,0.686,0.0,0
Theokep,1LaHm9wgGW7ZzRNKATkUNPByeLePzdGGgq,0,0,0,5885,5885,5885,6,6,0,2,1.0,0.00000184,0.0,0.34,0.787,70.0,0.783,3,3,1.0,1.22,0.827,0.0,0
Theuntitled,1LH2DVjCpp9FD62puC9x5ZujonPSmnbkGd,0,0,11,13221,13221,13331,13,13,0,17,14.0,0.0000258,0.0,1.28,0.861,84.0,1.34,10,10,1.0,1.22,1.18,0.0,0
Thinki,18c1UyaQewaUTnD4KzmayqY6JdMaQtcQxw,0,0,4,8142,8142,8182,8,8,0,9,8.0,0.0000148,0.0,1.1,0.853,89.0,1.58,4,4,1.0,1.22,1.33,0.0,0
Thirdrenaissance,1PT6X8xhyxQC1zGTuWzcHwB7iTEZHZGV71,0,0,21,63982,63982,64192,64,64,0,481,413.0,0.000762,0.0,7.49,0.973,85.0,1.38,19,19,1.0,1.22,1.24,0.0,0
Tibbers,16efV75hHY4Z8x1zLxHPjBU4sAucpDK4Vs,0,0,23,102298,102298,102528,103,103,0,432,305.0,0.000563,0.0,4.21,0.935,70.0,0.783,46,47,0.979,1.16,0.866,0.0,0
Tom,15btmQxdDU2ZNDnMUfURmsATjy8iCtZmaF,251,75,0,10103,10354,10178,10,10,0,19,16.0,0.0000295,0.0,1.87,0.884,84.0,1.34,6,6,1.0,1.22,1.19,0.0,0
Tosku,1QEMKqsW3y7EgEefSoCR5DLvUvH4xs5zdJ,2439,731,0,0,2439,731,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0
Trinitypage,1DWsh2UcdVNmFhyJ4iaW9J52zkGJDTGJ7o,0,0,0,3618,3618,3618,4,4,0,61,43.0,0.0000793,0.0,16.9,1.03,70.0,0.783,2,2,1.0,1.22,0.9,0.0,0
Unclejed613,15QBmuWuviM3ZUGtJcukpytpZxvdjiPkCA,0,0,5,6257,6257,6307,6,6,0,49,40.0,0.0000738,0.0,7.77,0.975,80.0,1.16,3,3,1.0,1.22,1.11,0.0,0
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,48111,14433,0,99499,147610,113932,114,114,0,1608,1454.0,0.00268,0.0,14.1,1.02,89.5,1.61,23,24,0.958,1.11,1.38,0.0,0
User932326,18VxknkRnvGULt3o76yoXSEpEFYKP7YY4J,0,0,4,9751,9751,9791,9,9,0,3,1.0,0.00000184,0.0,0.306,0.781,39.0,0.141,4,4,1.0,1.22,0.441,0.0,0
Vehementchrome,17WNPSjjBxQF7gkQiFNe1yoZ1DaSgztM7K,0,0,160,140640,140640,142240,142,142,0,67,49.0,0.0000904,0.0,0.471,0.805,72.5,0.867,29,29,1.0,1.22,0.884,0.0,0
Veruminnumeris,1KZZaLCMPTh9tiNZ7JDXeZUjr6yPYYwtGD,0,0,0,62696,62696,62696,63,63,0,222,165.0,0.000304,0.0,3.54,0.924,73.5,0.903,24,30,0.8,0.743,0.893,0.0,0
Vilmanoella,14wvMyGUXvJpdW2GbKWCEsMDw5s5Ay2F4r,0,0,0,46868,46868,46868,47,47,0,135,89.0,0.000164,0.0,2.88,0.911,65.0,0.63,21,21,1.0,1.22,0.773,0.0,0
Wardsmith,1SbC9Y3b5eZkYtEd7dbtzD7eP6rtEMfj5,0,0,0,3539,3539,3539,4,4,0,5,4.0,0.00000738,0.0,1.41,0.868,70.0,0.783,3,3,1.0,1.22,0.852,0.0,0
Wed,1Jtw6vg7Qj5JWfAU2bV5MDSVv7twy12ycY,0,0,0,1145,1145,1145,1,1,0,4,3.0,0.00000553,0.0,3.49,0.923,78.5,1.1,0,1,0.0,0.0,0.934,0.0,0
Weisoq,1Cy9e1Yuwboj63XRkMkT6W6YsGDtYDrsUp,2942,882,39,55469,58411,56741,57,56,1,270,259.0,0.000478,0.0,4.76,0.943,95.0,1.92,18,18,1.0,1.22,1.55,1.33,1
Wekkel,1NtbgQ61TH579orJQEpAZ4zGvgyzLX4L39,0,0,48,16566,16566,17046,17,14,3,50,39.0,0.0000719,0.0,2.93,0.912,77.5,1.05,14,14,1.0,1.22,1.03,0.878,3
Whoisthelorax,1JPR1KXGEcUYRReho3KSMMLvmtYpgC5xJc,0,0,101,175228,175228,176238,176,156,20,4151,3417.0,0.0063,0.0,23.6,1.05,81.5,1.22,50,50,1.0,1.22,1.17,1.0,20
WildElf,1EyqcWNcJXVYhRX1C9Bbm9aa6rYiKEzcNp,0,0,0,63057,63057,63057,63,54,9,47,44.0,0.0000811,0.0,0.745,0.83,92.5,1.77,21,36,0.583,0.369,1.35,1.15,10
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,0,0,0,292426,292426,292426,292,285,7,709,591.0,0.00109,0.0,2.42,0.9,82.5,1.27,162,188,0.862,0.876,1.12,0.954,7
Worlddev,12anaCGMfLYF39DZV3Wa78bX1VEpmSYVje,0,0,0,2617,2617,2617,3,3,0,0,0.0,0.0,0.0,0.0,0.0,76.0,0.994,3,3,1.0,1.22,0.718,0.0,0
Wolf,19RyAFqYTbupyZbv2BG2kobqM8NQnkj2FJ,0,0,0,5542,5542,5542,6,6,0,12,10.0,0.0000184,0.0,2.17,0.893,85.0,1.38,4,4,1.0,1.22,1.22,0.0,0
Wolfmedia,1QGj57UogS6WwbkKxtPe7DKxLqE71ZxY3e,0,0,3,32330,32330,32360,32,14,18,28,26.0,0.000048,0.0,0.865,0.839,92.5,1.77,15,15,1.0,1.22,1.44,1.23,22
Writeon,13iWtUC2BLvZHQgW7MJRGvDS5uLgvzDCRZ,0,0,0,4125,4125,4125,4,4,0,8,5.0,0.00000922,0.0,1.94,0.887,62.5,0.561,8,8,1.0,1.22,0.725,0.0,0
Xchrix,13Q4drkP51gHsabCUXC5XPEBEUUYurMdvB
Xenophaux,1H5qJrnYG9pPzFZ2zbmKihymnB23ViEbXz,0,0,0,5166,5166,5166,5,5,0,5,4.0,0.00000738,0.0,0.968,0.845,80.0,1.16,3,3,1.0,1.22,1.07,0.0,0
Xeriandros,1AYNWHyhakgigfVaEYx1h87o1mjksWcnkH,0,0,21,199583,199583,199793,200,190,10,163,140.0,0.000258,0.0,0.816,0.835,85.0,1.38,101,102,0.99,1.19,1.2,1.02,10
Yungbull,1NgSfubWAAYrApH5rAe8RYcfdtQTNbWxbo,0,0,0,22244,22244,22244,22,22,0,30,24.0,0.0000443,0.0,1.35,0.865,80.0,1.16,19,19,1.0,1.22,1.08,0.0,0
,Totals,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
,,1264809,379430,3431,7753221,9018030,8166961,8067,7468,601,646177,542208.0,1.0,0.0,9.98,0.78,76.1,1.08,3520,4350,0.803,0.935,0.974,0.987,601
,Date
,2014-06-17
